"AphiaID","url","scientificname","authority","status","unacceptreason","taxonRankID","rank","valid_AphiaID","valid_name","valid_authority","parentNameUsageID","kingdom","phylum","class","order","family","genus","citation","lsid","isMarine","isBrackish","isFreshwater","isTerrestrial","isExtinct","match_type","modified"
212392,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=212392","Ophiomastix variabilis","Koehler, 1905","accepted",NA,220,"Species",212392,"Ophiomastix variabilis","Koehler, 1905",204164,"Animalia","Echinodermata","Ophiuroidea","Ophiacanthida","Ophiocomidae","Ophiomastix","Stöhr, S.; O’Hara, T.; Thuy, B. (Eds) (2024). World Ophiuroidea Database. Ophiomastix variabilis Koehler, 1905. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=212392 on 2024-04-07","urn:lsid:marinespecies.org:taxname:212392",1,0,0,0,NA,"like","2007-07-18T12:17:12.423Z"
210968,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=210968","Euapta godeffroyi","(Semper, 1868)","accepted",NA,220,"Species",210968,"Euapta godeffroyi","(Semper, 1868)",123447,"Animalia","Echinodermata","Holothuroidea","Apodida","Synaptidae","Euapta","WoRMS (2024). Euapta godeffroyi (Semper, 1868). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=210968 on 2024-04-07","urn:lsid:marinespecies.org:taxname:210968",1,0,0,0,NA,"like","2010-10-14T14:30:08.307Z"
591396,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=591396","Cerithiopsis arga","Kay, 1979","accepted",NA,220,"Species",591396,"Cerithiopsis arga","Kay, 1979",137764,"Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Cerithiopsidae","Cerithiopsis","MolluscaBase eds. (2024). MolluscaBase. Cerithiopsis arga Kay, 1979. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=591396 on 2024-04-07","urn:lsid:marinespecies.org:taxname:591396",1,NA,NA,NA,NA,"like","2011-12-23T01:34:59.763Z"
220506,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220506","Triactis producta","Klunzinger, 1877","accepted",NA,220,"Species",220506,"Triactis producta","Klunzinger, 1877",205868,"Animalia","Cnidaria","Hexacorallia","Actiniaria","Aliciidae","Triactis","Rodríguez, E.; Fautin, D; Daly, M. (2024). World List of Actiniaria. Triactis producta Klunzinger, 1877. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220506 on 2024-04-07","urn:lsid:marinespecies.org:taxname:220506",1,NA,NA,0,NA,"like","2015-10-13T10:34:41.473Z"
207271,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207271","Psammocora profundacella","Gardiner, 1898","accepted",NA,220,"Species",207271,"Psammocora profundacella","Gardiner, 1898",204148,"Animalia","Cnidaria","Hexacorallia","Scleractinia","Psammocoridae","Psammocora","Hoeksema, B. W.; Cairns, S. (2024). World List of Scleractinia. Psammocora profundacella Gardiner, 1898. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207271 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207271",1,NA,0,0,NA,"like","2022-05-27T05:18:02.123Z"
287144,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=287144","Copula sivickisi","(Stiasny, 1926)","accepted",NA,220,"Species",287144,"Copula sivickisi","(Stiasny, 1926)",527652,"Animalia","Cnidaria","Cubozoa","Carybdeida","Tripedaliidae","Copula","Collins, A.G. (2024). World List of Cubozoa. Copula sivickisi (Stiasny, 1926). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=287144 on 2024-04-07","urn:lsid:marinespecies.org:taxname:287144",1,NA,NA,0,NA,"like","2010-10-01T13:56:39.347Z"
208495,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=208495","Chama limbula","Lamarck, 1819","accepted",NA,220,"Species",208495,"Chama limbula","Lamarck, 1819",137775,"Animalia","Mollusca","Bivalvia","Venerida","Chamidae","Chama","MolluscaBase eds. (2024). MolluscaBase. Chama limbula Lamarck, 1819. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=208495 on 2024-04-07","urn:lsid:marinespecies.org:taxname:208495",1,NA,NA,NA,NA,"like","2012-07-05T23:43:01.833Z"
597332,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=597332","Goniobranchus decorus","(Pease, 1860)","accepted",NA,220,"Species",597332,"Goniobranchus decorus","(Pease, 1860)",558453,"Animalia","Mollusca","Gastropoda","Nudibranchia","Chromodorididae","Goniobranchus","MolluscaBase eds. (2024). MolluscaBase. Goniobranchus decorus (Pease, 1860). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=597332 on 2024-04-07","urn:lsid:marinespecies.org:taxname:597332",1,NA,NA,NA,NA,"like","2012-04-21T16:29:02.890Z"
443880,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=443880","Trapezia globosa","Castro, 1997","accepted",NA,220,"Species",443880,"Trapezia globosa","Castro, 1997",205143,"Animalia","Arthropoda","Malacostraca","Decapoda","Trapeziidae","Trapezia","DecaNet eds. (2024). DecaNet. Trapezia globosa Castro, 1997. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=443880 on 2024-04-07","urn:lsid:marinespecies.org:taxname:443880",1,0,0,0,0,"like","2022-03-18T10:53:11.330Z"
577427,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=577427","Euplica livescens","(Reeve, 1859)","accepted",NA,220,"Species",577427,"Euplica livescens","(Reeve, 1859)",456411,"Animalia","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Euplica","MolluscaBase eds. (2024). MolluscaBase. Euplica livescens (Reeve, 1859). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=577427 on 2024-04-07","urn:lsid:marinespecies.org:taxname:577427",1,NA,NA,NA,NA,"like","2011-07-23T09:55:03.273Z"
558942,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=558942","Dermatobranchus fortunatus","(Bergh, 1888)","accepted",NA,220,"Species",558942,"Dermatobranchus fortunatus","(Bergh, 1888)",531811,"Animalia","Mollusca","Gastropoda","Nudibranchia","Arminidae","Dermatobranchus","MolluscaBase eds. (2024). MolluscaBase. Dermatobranchus fortunatus (Bergh, 1888). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=558942 on 2024-04-07","urn:lsid:marinespecies.org:taxname:558942",1,NA,NA,NA,NA,"like","2011-01-31T21:34:38.233Z"
605635,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=605635","Siphopteron citrinum","(Carlson & Hoff, 1974)","accepted",NA,220,"Species",605635,"Siphopteron citrinum","(Carlson & Hoff, 1974)",391593,"Animalia","Mollusca","Gastropoda","Cephalaspidea","Gastropteridae","Siphopteron","MolluscaBase eds. (2024). MolluscaBase. Siphopteron citrinum (Carlson & Hoff, 1974). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=605635 on 2024-04-07","urn:lsid:marinespecies.org:taxname:605635",1,NA,NA,NA,NA,"like","2012-07-13T08:42:50.240Z"
107491,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=107491","Synalpheus tumidomanus","(Paulson, 1875)","accepted",NA,220,"Species",107491,"Synalpheus tumidomanus","(Paulson, 1875)",106982,"Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Synalpheus","DecaNet eds. (2024). DecaNet. Synalpheus tumidomanus (Paulson, 1875). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=107491 on 2024-04-07","urn:lsid:marinespecies.org:taxname:107491",1,0,0,0,0,"like","2022-09-16T08:15:23.010Z"
832434,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=832434","Galathea tongi","Macpherson & Robainas-Barcia, 2015","accepted",NA,220,"Species",832434,"Galathea tongi","Macpherson & Robainas-Barcia, 2015",106834,"Animalia","Arthropoda","Malacostraca","Decapoda","Galatheidae","Galathea","DecaNet eds. (2024). DecaNet. Galathea tongi Macpherson & Robainas-Barcia, 2015. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=832434 on 2024-04-07","urn:lsid:marinespecies.org:taxname:832434",1,0,0,0,0,"like","2015-01-23T16:43:45.250Z"
754007,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=754007","Vexillum roseum","(Broderip, 1836)","accepted",NA,220,"Species",754007,"Vexillum roseum","(Broderip, 1836)",137846,"Animalia","Mollusca","Gastropoda","Neogastropoda","Costellariidae","Vexillum","MolluscaBase eds. (2024). MolluscaBase. Vexillum roseum (Broderip, 1836). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=754007 on 2024-04-07","urn:lsid:marinespecies.org:taxname:754007",1,NA,NA,NA,NA,"like","2014-02-16T17:19:22.817Z"
207303,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207303","Pavona varians","(Verrill, 1864)","accepted",NA,220,"Species",207303,"Pavona varians","(Verrill, 1864)",206614,"Animalia","Cnidaria","Hexacorallia","Scleractinia","Agariciidae","Pavona","Hoeksema, B. W.; Cairns, S. (2024). World List of Scleractinia. Pavona varians (Verrill, 1864). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207303 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207303",1,NA,0,0,NA,"like","2022-06-02T18:50:41.990Z"
511644,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=511644","Pyrene obtusa","(G. B. Sowerby I, 1832)","accepted",NA,220,"Species",511644,"Pyrene obtusa","(G. B. Sowerby I, 1832)",204994,"Animalia","Mollusca","Gastropoda","Neogastropoda","Columbellidae","Pyrene","MolluscaBase eds. (2024). MolluscaBase. Pyrene obtusa (G. B. Sowerby I, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=511644 on 2024-04-07","urn:lsid:marinespecies.org:taxname:511644",1,NA,NA,NA,NA,"like","2020-05-12T06:05:54.487Z"
141710,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=141710","Kaloplocamus ramosus","(Cantraine, 1835)","accepted",NA,220,"Species",141710,"Kaloplocamus ramosus","(Cantraine, 1835)",138567,"Animalia","Mollusca","Gastropoda","Nudibranchia","Polyceridae","Kaloplocamus","MolluscaBase eds. (2024). MolluscaBase. Kaloplocamus ramosus (Cantraine, 1835). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=141710 on 2024-04-07","urn:lsid:marinespecies.org:taxname:141710",1,0,0,0,NA,"like","2020-04-21T21:12:30.433Z"
215479,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=215479","Conus miles","Linnaeus, 1758","accepted",NA,220,"Species",215479,"Conus miles","Linnaeus, 1758",137813,"Animalia","Mollusca","Gastropoda","Neogastropoda","Conidae","Conus","MolluscaBase eds. (2024). MolluscaBase. Conus miles Linnaeus, 1758. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=215479 on 2024-04-07","urn:lsid:marinespecies.org:taxname:215479",1,0,0,0,NA,"like","2020-04-14T22:23:49.900Z"
217064,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217064","Pollia wagneri","(Anton, 1838)","accepted",NA,220,"Species",217064,"Pollia wagneri","(Anton, 1838)",137712,"Animalia","Mollusca","Gastropoda","Neogastropoda","Pisaniidae","Pollia","MolluscaBase eds. (2024). MolluscaBase. Pollia wagneri (Anton, 1838). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217064 on 2024-04-07","urn:lsid:marinespecies.org:taxname:217064",1,NA,NA,NA,NA,"like","2013-08-17T18:31:44.627Z"
444105,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=444105","Tweedieia odhneri","(Gordon, 1934)","accepted",NA,220,"Species",444105,"Tweedieia odhneri","(Gordon, 1934)",206545,"Animalia","Arthropoda","Malacostraca","Decapoda","Xanthidae","Tweedieia","DecaNet eds. (2024). DecaNet. Tweedieia odhneri (Gordon, 1934). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=444105 on 2024-04-07","urn:lsid:marinespecies.org:taxname:444105",1,0,0,0,0,"like","2022-04-06T08:48:15.453Z"
420704,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=420704","Lithophaga nigra","(d'Orbigny, 1853)","accepted",NA,220,"Species",420704,"Lithophaga nigra","(d'Orbigny, 1853)",138220,"Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Lithophaga","MolluscaBase eds. (2024). MolluscaBase. Lithophaga nigra (d'Orbigny, 1853). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=420704 on 2024-04-07","urn:lsid:marinespecies.org:taxname:420704",1,NA,NA,NA,NA,"like","2016-01-31T11:26:17.427Z"
217123,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=217123","Tritonoturris cumingii","(Powys, 1835)","accepted",NA,220,"Species",217123,"Tritonoturris cumingii","(Powys, 1835)",205408,"Animalia","Mollusca","Gastropoda","Neogastropoda","Raphitomidae","Tritonoturris","MolluscaBase eds. (2024). MolluscaBase. Tritonoturris cumingii (Powys, 1835). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=217123 on 2024-04-07","urn:lsid:marinespecies.org:taxname:217123",1,NA,NA,NA,NA,"like","2012-03-02T07:55:51.730Z"
210509,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=210509","Alpheus malabaricus","(Fabricius, 1775)","accepted",NA,220,"Species",210509,"Alpheus malabaricus","(Fabricius, 1775)",106978,"Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","DecaNet eds. (2024). DecaNet. Alpheus malabaricus (Fabricius, 1775). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=210509 on 2024-04-07","urn:lsid:marinespecies.org:taxname:210509",1,0,0,0,0,"like","2022-07-08T08:34:34.083Z"
514998,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=514998","Arete dorsalis","Stimpson, 1860","accepted",NA,220,"Species",514998,"Arete dorsalis","Stimpson, 1860",205377,"Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Arete","DecaNet eds. (2024). DecaNet. Arete dorsalis Stimpson, 1860. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=514998 on 2024-04-07","urn:lsid:marinespecies.org:taxname:514998",1,0,0,0,0,"like","2022-02-20T17:37:22.220Z"
409099,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=409099","Pullosquilla litoralis","(Michel & Manning, 1971)","accepted",NA,220,"Species",409099,"Pullosquilla litoralis","(Michel & Manning, 1971)",205724,"Animalia","Arthropoda","Malacostraca","Stomatopoda","Nannosquillidae","Pullosquilla","WoRMS (2024). Pullosquilla litoralis (Michel & Manning, 1971). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=409099 on 2024-04-07","urn:lsid:marinespecies.org:taxname:409099",1,0,0,0,NA,"like","2013-12-06T05:35:33.440Z"
515062,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=515062","Leptalpheus pacificus","Banner & Banner, 1975","accepted",NA,220,"Species",515062,"Leptalpheus pacificus","Banner & Banner, 1975",240695,"Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Leptalpheus","DecaNet eds. (2024). DecaNet. Leptalpheus pacificus Banner & Banner, 1975. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=515062 on 2024-04-07","urn:lsid:marinespecies.org:taxname:515062",1,0,0,0,0,"like","2022-09-01T11:46:05.230Z"
251297,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=251297","Pyura sacciformis","(Drasche, 1884)","accepted",NA,220,"Species",251297,"Pyura sacciformis","(Drasche, 1884)",103524,"Animalia","Chordata","Ascidiacea","Stolidobranchia","Pyuridae","Pyura","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Pyura sacciformis (Drasche, 1884). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=251297 on 2024-04-07","urn:lsid:marinespecies.org:taxname:251297",1,NA,0,0,NA,"like","2007-12-05T12:32:01.097Z"
527557,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=527557","Stomatella auricula","Lamarck, 1816","accepted",NA,220,"Species",527557,"Stomatella auricula","Lamarck, 1816",180896,"Animalia","Mollusca","Gastropoda","Trochida","Trochidae","Stomatella","MolluscaBase eds. (2024). MolluscaBase. Stomatella auricula Lamarck, 1816. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=527557 on 2024-04-07","urn:lsid:marinespecies.org:taxname:527557",1,0,0,0,NA,"like","2010-09-30T11:37:55.750Z"
1580325,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=1580325","Charybdis orientalis","Dana, 1852","superseded combination",NA,220,"Species",208830,"Charybdis (Charybdis) orientalis","Dana, 1852",106923,"Animalia","Arthropoda","Malacostraca","Decapoda","Portunidae","Charybdis","DecaNet eds. (2024). DecaNet. Charybdis orientalis Dana, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1580325 on 2024-04-07","urn:lsid:marinespecies.org:taxname:1580325",1,0,0,0,0,"like","2022-05-11T07:38:07.240Z"
250802,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=250802","Lissoclinum ravarava","Monniot C. & Monniot F., 1987","accepted",NA,220,"Species",250802,"Lissoclinum ravarava","Monniot C. & Monniot F., 1987",103459,"Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Lissoclinum","Shenkar, N.; Gittenberger, A.; Lambert, G.; Rius, M.; Moreira da Rocha, R.; Swalla, B.J.; Turon, X. (2024). Ascidiacea World Database. Lissoclinum ravarava Monniot C. & Monniot F., 1987. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=250802 on 2024-04-07","urn:lsid:marinespecies.org:taxname:250802",1,NA,0,0,NA,"like","2007-12-05T12:32:01.097Z"
390464,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=390464","Cystiscus garretti","Wakefield & McCleery, 2006","accepted",NA,220,"Species",390464,"Cystiscus garretti","Wakefield & McCleery, 2006",224702,"Animalia","Mollusca","Gastropoda","Neogastropoda","Cystiscidae","Cystiscus","MolluscaBase eds. (2024). MolluscaBase. Cystiscus garretti Wakefield & McCleery, 2006. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=390464 on 2024-04-07","urn:lsid:marinespecies.org:taxname:390464",1,NA,NA,NA,NA,"like","2015-06-20T14:36:22.623Z"
210518,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=210518","Alpheus diadema","Dana, 1852","accepted",NA,220,"Species",210518,"Alpheus diadema","Dana, 1852",106978,"Animalia","Arthropoda","Malacostraca","Decapoda","Alpheidae","Alpheus","DecaNet eds. (2024). DecaNet. Alpheus diadema Dana, 1852. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=210518 on 2024-04-07","urn:lsid:marinespecies.org:taxname:210518",1,0,0,0,0,"like","2022-02-23T15:05:14.013Z"
366634,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=366634","Pagurixus maorus","(Nobili, 1906)","accepted",NA,220,"Species",366634,"Pagurixus maorus","(Nobili, 1906)",204996,"Animalia","Arthropoda","Malacostraca","Decapoda","Paguridae","Pagurixus","DecaNet eds. (2024). DecaNet. Pagurixus maorus (Nobili, 1906). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=366634 on 2024-04-07","urn:lsid:marinespecies.org:taxname:366634",1,0,0,0,0,"like","2021-12-17T11:35:25.020Z"
216112,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=216112","Opalia crassilabrum","(G. B. Sowerby II, 1844)","accepted",NA,220,"Species",216112,"Opalia crassilabrum","(G. B. Sowerby II, 1844)",137948,"Animalia","Mollusca","Gastropoda","[unassigned] Caenogastropoda","Epitoniidae","Opalia","MolluscaBase eds. (2024). MolluscaBase. Opalia crassilabrum (G. B. Sowerby II, 1844). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=216112 on 2024-04-07","urn:lsid:marinespecies.org:taxname:216112",1,0,0,0,NA,"like","2020-06-10T09:33:57.650Z"
345705,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=345705","Turridrupa astricta","(Reeve, 1843)","accepted",NA,220,"Species",345705,"Turridrupa astricta","(Reeve, 1843)",206364,"Animalia","Mollusca","Gastropoda","Neogastropoda","Turridae","Turridrupa","MolluscaBase eds. (2024). MolluscaBase. Turridrupa astricta (Reeve, 1843). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=345705 on 2024-04-07","urn:lsid:marinespecies.org:taxname:345705",1,NA,NA,NA,NA,"like","2009-12-02T14:47:43.180Z"
515618,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=515618","Philocheras breviflagella","Komai, 2001","accepted",NA,220,"Species",515618,"Philocheras breviflagella","Komai, 2001",107010,"Animalia","Arthropoda","Malacostraca","Decapoda","Crangonidae","Philocheras","DecaNet eds. (2024). DecaNet. Philocheras breviflagella Komai, 2001. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=515618 on 2024-04-07","urn:lsid:marinespecies.org:taxname:515618",1,0,0,0,0,"like","2022-09-05T14:27:46.320Z"
408908,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=408908","Gonodactylellus espinosus","(Borradaile, 1898)","accepted",NA,220,"Species",408908,"Gonodactylellus espinosus","(Borradaile, 1898)",408898,"Animalia","Arthropoda","Malacostraca","Stomatopoda","Gonodactylidae","Gonodactylellus","WoRMS (2024). Gonodactylellus espinosus (Borradaile, 1898). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=408908 on 2024-04-07","urn:lsid:marinespecies.org:taxname:408908",1,0,0,0,0,"like","2021-11-03T10:57:25.543Z"
328712,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=328712","Leocrates anomalus","Chamberlin, 1919","superseded combination","superseded original combination",220,"Species",1610564,"Paradalhousia anomala","(Chamberlin, 1919)",129312,"Animalia","Annelida","Polychaeta","Phyllodocida","Hesionidae","Leocrates","Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Leocrates anomalus Chamberlin, 1919. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=328712 on 2024-04-07","urn:lsid:marinespecies.org:taxname:328712",1,0,0,0,0,"like","2022-11-15T03:25:49.470Z"
207585,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=207585","Ocypode cordimana","Latreille, 1818","accepted",NA,220,"Species",207585,"Ocypode cordimana","Latreille, 1818",106970,"Animalia","Arthropoda","Malacostraca","Decapoda","Ocypodidae","Ocypode","DecaNet eds. (2024). DecaNet. Ocypode cordimana Latreille, 1818. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=207585 on 2024-04-07","urn:lsid:marinespecies.org:taxname:207585",1,0,0,0,0,"like","2022-12-29T22:38:15.037Z"
210122,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=210122","Petrolisthes tomentosus","(Dana, 1852)","accepted",NA,220,"Species",210122,"Petrolisthes tomentosus","(Dana, 1852)",206848,"Animalia","Arthropoda","Malacostraca","Decapoda","Porcellanidae","Petrolisthes","DecaNet eds. (2024). DecaNet. Petrolisthes tomentosus (Dana, 1852). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=210122 on 2024-04-07","urn:lsid:marinespecies.org:taxname:210122",1,0,0,0,0,"like","2019-08-20T12:35:09.883Z"
215559,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=215559","Conus eburneus","Hwass, 1792","accepted",NA,220,"Species",215559,"Conus eburneus","Hwass, 1792",137813,"Animalia","Mollusca","Gastropoda","Neogastropoda","Conidae","Conus","MolluscaBase eds. (2024). MolluscaBase. Conus eburneus Hwass, 1792. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=215559 on 2024-04-07","urn:lsid:marinespecies.org:taxname:215559",1,NA,NA,NA,NA,"like","2022-08-29T07:11:35.950Z"
220132,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=220132","Harpiliopsis beaupresii","(Audouin, 1826)","accepted",NA,220,"Species",220132,"Harpiliopsis beaupresii","(Audouin, 1826)",204789,"Animalia","Arthropoda","Malacostraca","Decapoda","Palaemonidae","Harpiliopsis","DecaNet eds. (2024). DecaNet. Harpiliopsis beaupresii (Audouin, 1826). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=220132 on 2024-04-07","urn:lsid:marinespecies.org:taxname:220132",1,0,0,0,0,"like","2022-05-25T12:01:35.040Z"
208165,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=208165","Harpa amouretta","Röding, 1798","accepted",NA,220,"Species",208165,"Harpa amouretta","Röding, 1798",205853,"Animalia","Mollusca","Gastropoda","Neogastropoda","Harpidae","Harpa","MolluscaBase eds. (2024). MolluscaBase. Harpa amouretta Röding, 1798. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=208165 on 2024-04-07","urn:lsid:marinespecies.org:taxname:208165",1,0,0,0,NA,"like","2020-04-13T20:20:02.720Z"
208908,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=208908","Menaethius monoceros","(Latreille, 1825)","accepted",NA,220,"Species",208908,"Menaethius monoceros","(Latreille, 1825)",204574,"Animalia","Arthropoda","Malacostraca","Decapoda","Epialtidae","Menaethius","DecaNet eds. (2024). DecaNet. Menaethius monoceros (Latreille, 1825). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=208908 on 2024-04-07","urn:lsid:marinespecies.org:taxname:208908",1,0,0,0,0,"like","2022-05-21T13:28:35.357Z"
210065,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=210065","Ptychodera flava","Eschscholtz, 1825","accepted",NA,220,"Species",210065,"Ptychodera flava","Eschscholtz, 1825",206190,"Animalia","Hemichordata","Enteropneusta","[unassigned] Enteropneusta","Ptychoderidae","Ptychodera","Swalla, B.J.; van der Land, J. (2024). Hemichordata World Database. Ptychodera flava Eschscholtz, 1825. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=210065 on 2024-04-07","urn:lsid:marinespecies.org:taxname:210065",1,NA,0,0,NA,"like","2010-09-21T20:53:06.753Z"
241946,"https://www.marinespecies.org/aphia.php?p=taxdetails&id=241946","Oneirophanta setigera","(Ludwig, 1893)","accepted",NA,220,"Species",241946,"Oneirophanta setigera","(Ludwig, 1893)",123508,"Animalia","Echinodermata","Holothuroidea","Synallactida","Deimatidae","Oneirophanta","WoRMS (2024). Oneirophanta setigera (Ludwig, 1893). Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=241946 on 2024-04-07","urn:lsid:marinespecies.org:taxname:241946",1,0,0,0,NA,"like","2010-10-14T14:30:08.307Z"
